,train ratio,base acc ratio,methon1 acc ratio,methon2 acc ratio,methon3 acc ratio
0,0.016853932584269704,0.8571428571428571,0.8742857142857143,0.88,0.8514285714285714
1,0.016853932584269704,0.9371428571428572,0.8514285714285714,0.8514285714285714,0.8514285714285714
2,0.016853932584269704,0.8914285714285715,0.8114285714285714,0.8114285714285714,0.8285714285714286
3,0.016853932584269704,0.8171428571428572,0.8057142857142857,0.8114285714285714,0.7657142857142857
4,0.016853932584269704,0.9257142857142857,0.8685714285714285,0.8685714285714285,0.8514285714285714
5,0.016853932584269704,0.8628571428571429,0.8685714285714285,0.8685714285714285,0.8685714285714285
6,0.016853932584269704,0.7714285714285715,0.8628571428571429,0.8628571428571429,0.8742857142857143
7,0.016853932584269704,0.7714285714285715,0.7657142857142857,0.7657142857142857,0.7828571428571428
8,0.016853932584269704,0.9142857142857143,0.8571428571428571,0.8571428571428571,0.8457142857142858
9,0.016853932584269704,0.8628571428571429,0.8285714285714286,0.8285714285714286,0.7771428571428571
10,0.016853932584269704,0.9371428571428572,0.8457142857142858,0.8514285714285714,0.84
11,0.016853932584269704,0.8514285714285714,0.8342857142857143,0.84,0.8285714285714286
12,0.016853932584269704,0.8285714285714286,0.7257142857142858,0.7257142857142858,0.7542857142857143
13,0.016853932584269704,0.9314285714285714,0.8571428571428571,0.8628571428571429,0.8742857142857143
14,0.016853932584269704,0.8742857142857143,0.8228571428571428,0.8285714285714286,0.84
15,0.016853932584269704,0.8857142857142857,0.8057142857142857,0.8,0.8
16,0.016853932584269704,0.9314285714285714,0.7485714285714286,0.7485714285714286,0.8285714285714286
17,0.016853932584269704,0.8342857142857143,0.8057142857142857,0.8114285714285714,0.8057142857142857
18,0.016853932584269704,0.84,0.7542857142857143,0.7485714285714286,0.7314285714285714
19,0.016853932584269704,0.8914285714285715,0.8285714285714286,0.8285714285714286,0.8228571428571428
20,0.016853932584269704,0.7657142857142857,0.7314285714285714,0.7314285714285714,0.6914285714285714
21,0.016853932584269704,0.8685714285714285,0.8514285714285714,0.8457142857142858,0.8285714285714286
22,0.016853932584269704,0.8457142857142858,0.8571428571428571,0.8571428571428571,0.8628571428571429
23,0.016853932584269704,0.7771428571428571,0.8228571428571428,0.8228571428571428,0.7257142857142858
24,0.016853932584269704,0.7885714285714286,0.8057142857142857,0.8057142857142857,0.7714285714285715
25,0.016853932584269704,0.8857142857142857,0.8514285714285714,0.8514285714285714,0.8114285714285714
26,0.016853932584269704,0.84,0.8228571428571428,0.8228571428571428,0.8171428571428572
27,0.016853932584269704,0.8571428571428571,0.8628571428571429,0.8628571428571429,0.8628571428571429
28,0.016853932584269704,0.8285714285714286,0.7371428571428571,0.7485714285714286,0.7714285714285715
29,0.016853932584269704,0.9142857142857143,0.8514285714285714,0.8514285714285714,0.8742857142857143
30,0.016853932584269704,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.84
31,0.016853932584269704,0.8171428571428572,0.7885714285714286,0.7885714285714286,0.8228571428571428
32,0.016853932584269704,0.8514285714285714,0.8571428571428571,0.8628571428571429,0.84
33,0.016853932584269704,0.7371428571428571,0.72,0.7314285714285714,0.6857142857142857
34,0.016853932584269704,0.7485714285714286,0.6342857142857142,0.6342857142857142,0.6628571428571428
35,0.016853932584269704,0.8457142857142858,0.8114285714285714,0.8171428571428572,0.8057142857142857
36,0.016853932584269704,0.8285714285714286,0.7942857142857143,0.7942857142857143,0.8057142857142857
37,0.016853932584269704,0.8228571428571428,0.8228571428571428,0.8228571428571428,0.8457142857142858
38,0.016853932584269704,0.9371428571428572,0.8971428571428571,0.9028571428571428,0.9028571428571428
39,0.016853932584269704,0.8457142857142858,0.7828571428571428,0.7828571428571428,0.7714285714285715
40,0.016853932584269704,0.7657142857142857,0.7142857142857143,0.7142857142857143,0.6685714285714286
41,0.016853932584269704,0.72,0.7028571428571428,0.7028571428571428,0.7085714285714285
42,0.016853932584269704,0.7714285714285715,0.72,0.72,0.6971428571428572
