,train ratio,base acc ratio,methon1 acc ratio,methon2 acc ratio,methon3 acc ratio
0,0.020000000000000018,0.8299319727891157,0.8367346938775511,0.8435374149659864,0.8367346938775511
1,0.020000000000000018,0.7551020408163265,0.5714285714285714,0.5714285714285714,0.5714285714285714
2,0.020000000000000018,0.9183673469387755,0.8979591836734694,0.8979591836734694,0.9047619047619048
3,0.020000000000000018,0.8843537414965986,0.8775510204081632,0.8775510204081632,0.8775510204081632
4,0.020000000000000018,0.7142857142857143,0.9047619047619048,0.9047619047619048,0.8979591836734694
5,0.020000000000000018,0.9387755102040817,0.9319727891156463,0.9319727891156463,0.9319727891156463
6,0.020000000000000018,0.8775510204081632,0.9183673469387755,0.9183673469387755,0.9183673469387755
7,0.020000000000000018,0.9183673469387755,0.9455782312925171,0.9455782312925171,0.9523809523809523
8,0.020000000000000018,0.8503401360544217,0.8503401360544217,0.8503401360544217,0.8503401360544217
9,0.020000000000000018,0.7551020408163265,0.7210884353741497,0.7210884353741497,0.7210884353741497
10,0.020000000000000018,0.9115646258503401,0.9387755102040817,0.9455782312925171,0.9455782312925171
11,0.020000000000000018,0.8775510204081632,0.8979591836734694,0.8979591836734694,0.8979591836734694
12,0.020000000000000018,0.6462585034013606,0.7482993197278912,0.7551020408163265,0.7551020408163265
13,0.020000000000000018,0.8503401360544217,0.8979591836734694,0.8979591836734694,0.9047619047619048
14,0.020000000000000018,0.8435374149659864,0.9047619047619048,0.9047619047619048,0.9047619047619048
15,0.020000000000000018,0.8299319727891157,0.8163265306122449,0.8163265306122449,0.8163265306122449
16,0.020000000000000018,0.9115646258503401,0.9319727891156463,0.9319727891156463,0.9319727891156463
17,0.020000000000000018,0.891156462585034,0.9183673469387755,0.9115646258503401,0.9115646258503401
18,0.020000000000000018,0.9251700680272109,0.9455782312925171,0.9455782312925171,0.9455782312925171
19,0.020000000000000018,0.7482993197278912,0.7551020408163265,0.7551020408163265,0.7551020408163265
20,0.020000000000000018,0.9047619047619048,0.9319727891156463,0.9319727891156463,0.9319727891156463
21,0.020000000000000018,0.7687074829931972,0.8299319727891157,0.8299319727891157,0.8299319727891157
22,0.020000000000000018,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9047619047619048
23,0.020000000000000018,0.8707482993197279,0.9387755102040817,0.9387755102040817,0.9387755102040817
24,0.020000000000000018,0.8571428571428571,0.8843537414965986,0.8843537414965986,0.8639455782312925
25,0.020000000000000018,0.7891156462585034,0.8163265306122449,0.8163265306122449,0.8163265306122449
26,0.020000000000000018,0.8639455782312925,0.891156462585034,0.891156462585034,0.8979591836734694
27,0.020000000000000018,0.9251700680272109,0.9183673469387755,0.9183673469387755,0.9183673469387755
28,0.020000000000000018,0.8367346938775511,0.8367346938775511,0.8367346938775511,0.8367346938775511
29,0.020000000000000018,0.6870748299319728,0.6938775510204082,0.6938775510204082,0.6938775510204082
30,0.020000000000000018,0.7891156462585034,0.7891156462585034,0.7891156462585034,0.7891156462585034
31,0.020000000000000018,0.7891156462585034,0.8367346938775511,0.8367346938775511,0.8367346938775511
32,0.020000000000000018,0.8843537414965986,0.9047619047619048,0.9047619047619048,0.9115646258503401
33,0.020000000000000018,0.9727891156462585,0.9523809523809523,0.9523809523809523,0.9523809523809523
34,0.020000000000000018,0.8707482993197279,0.9047619047619048,0.8979591836734694,0.8979591836734694
35,0.020000000000000018,0.8231292517006803,0.8299319727891157,0.8299319727891157,0.8299319727891157
36,0.020000000000000018,0.8503401360544217,0.8571428571428571,0.8571428571428571,0.8571428571428571
37,0.020000000000000018,0.9047619047619048,0.8639455782312925,0.8843537414965986,0.8843537414965986
38,0.020000000000000018,0.891156462585034,0.9251700680272109,0.9251700680272109,0.9251700680272109
39,0.020000000000000018,0.891156462585034,0.9115646258503401,0.9115646258503401,0.9115646258503401
40,0.020000000000000018,0.782312925170068,0.8231292517006803,0.8231292517006803,0.8231292517006803
41,0.020000000000000018,0.8843537414965986,0.891156462585034,0.891156462585034,0.891156462585034
42,0.020000000000000018,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523
43,0.020000000000000018,0.8775510204081632,0.9183673469387755,0.9183673469387755,0.9183673469387755
44,0.020000000000000018,0.8027210884353742,0.9047619047619048,0.9047619047619048,0.8979591836734694
45,0.020000000000000018,0.8707482993197279,0.9047619047619048,0.9047619047619048,0.9115646258503401
46,0.020000000000000018,0.9319727891156463,0.9387755102040817,0.9387755102040817,0.9387755102040817
47,0.020000000000000018,0.8979591836734694,0.9047619047619048,0.9047619047619048,0.9047619047619048
48,0.020000000000000018,0.8435374149659864,0.8367346938775511,0.8367346938775511,0.8367346938775511
49,0.020000000000000018,0.8843537414965986,0.9183673469387755,0.9183673469387755,0.9251700680272109
50,0.020000000000000018,0.9387755102040817,0.9659863945578231,0.9659863945578231,0.9659863945578231
51,0.020000000000000018,0.8299319727891157,0.8435374149659864,0.8435374149659864,0.8367346938775511
52,0.020000000000000018,0.9047619047619048,0.8775510204081632,0.8843537414965986,0.8843537414965986
53,0.020000000000000018,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755
54,0.020000000000000018,0.8095238095238095,0.8707482993197279,0.8707482993197279,0.8571428571428571
55,0.020000000000000018,0.9047619047619048,0.9251700680272109,0.9251700680272109,0.9251700680272109
56,0.020000000000000018,0.6462585034013606,0.8299319727891157,0.8163265306122449,0.8027210884353742
57,0.020000000000000018,0.8639455782312925,0.9251700680272109,0.9251700680272109,0.9251700680272109
58,0.020000000000000018,0.9387755102040817,0.9659863945578231,0.9659863945578231,0.9591836734693877
59,0.020000000000000018,0.9115646258503401,0.9115646258503401,0.9115646258503401,0.9115646258503401
60,0.020000000000000018,0.8775510204081632,0.8775510204081632,0.8843537414965986,0.8843537414965986
61,0.020000000000000018,0.8231292517006803,0.8571428571428571,0.8571428571428571,0.8435374149659864
62,0.020000000000000018,0.8979591836734694,0.9251700680272109,0.9251700680272109,0.9251700680272109
63,0.020000000000000018,0.6122448979591837,0.6802721088435374,0.6802721088435374,0.673469387755102
64,0.020000000000000018,0.8979591836734694,0.9047619047619048,0.8979591836734694,0.8979591836734694
65,0.020000000000000018,0.8979591836734694,0.9455782312925171,0.9455782312925171,0.9523809523809523
66,0.020000000000000018,0.8979591836734694,0.9251700680272109,0.9251700680272109,0.9251700680272109
67,0.020000000000000018,0.8639455782312925,0.8503401360544217,0.8503401360544217,0.8503401360544217
68,0.020000000000000018,0.891156462585034,0.9319727891156463,0.9251700680272109,0.9183673469387755
69,0.020000000000000018,0.7414965986394558,0.7482993197278912,0.7482993197278912,0.7346938775510204
70,0.020000000000000018,0.8707482993197279,0.8503401360544217,0.8571428571428571,0.8571428571428571
71,0.020000000000000018,0.7482993197278912,0.782312925170068,0.782312925170068,0.782312925170068
72,0.020000000000000018,0.8503401360544217,0.8843537414965986,0.8843537414965986,0.8775510204081632
73,0.020000000000000018,0.782312925170068,0.8027210884353742,0.8027210884353742,0.8027210884353742
74,0.020000000000000018,0.8571428571428571,0.8843537414965986,0.8843537414965986,0.8843537414965986
75,0.020000000000000018,0.8843537414965986,0.9115646258503401,0.9047619047619048,0.9047619047619048
76,0.020000000000000018,0.8231292517006803,0.8775510204081632,0.8775510204081632,0.8707482993197279
77,0.020000000000000018,0.8163265306122449,0.8095238095238095,0.8095238095238095,0.8095238095238095
78,0.020000000000000018,0.9183673469387755,0.9591836734693877,0.9591836734693877,0.9591836734693877
79,0.020000000000000018,0.9183673469387755,0.9387755102040817,0.9387755102040817,0.9319727891156463
80,0.020000000000000018,0.8503401360544217,0.8639455782312925,0.8639455782312925,0.8571428571428571
81,0.020000000000000018,0.6802721088435374,0.7006802721088435,0.7142857142857143,0.7074829931972789
82,0.020000000000000018,0.8435374149659864,0.8707482993197279,0.8639455782312925,0.8707482993197279
83,0.020000000000000018,0.8843537414965986,0.9047619047619048,0.8979591836734694,0.8843537414965986
84,0.020000000000000018,0.8299319727891157,0.9591836734693877,0.9591836734693877,0.9455782312925171
85,0.020000000000000018,0.8571428571428571,0.8639455782312925,0.8639455782312925,0.8639455782312925
86,0.020000000000000018,0.8367346938775511,0.8639455782312925,0.8639455782312925,0.8639455782312925
87,0.020000000000000018,0.8435374149659864,0.8503401360544217,0.8571428571428571,0.8503401360544217
